revenue,character_id
5.783021050196623,37610422
162.40171299999997,18527161
5.8200039,30001861
26.770759835409923,34241957
16.338052124764495,22768706
11.913246000495231,35689163
4.98743067682447,29093798
7.108262108262108,25522726
1.99,28499455
5.956251249,30165138
6.542158147662735,40908967
6.461704422869471,31978205
23.6406,14731310
4.93308393,28966953
9.038803239313552,38004205
7.120433789954338,29250083
14.319835484523644,20287006
5.936601328793839,37587836
14.080558996066785,15610301
24.96,29112635
237.32070611696935,35320657
141.71420502318568,28824284
6.475473656890735,38972367
12.04298,15067087
8.033861357126872,24515487
4.9826498725101125,34533528
49.42915594271761,17903056
8.141621798009464,19591118
24.20260649047527,20096198
8.53721129170231,17174738
9.98,38948769
67.81956968834045,40723518
74.12379620000002,13413847
73.31883262682449,16802023
195.2070578912144,23854283
55.73673056,19380231
4.24531041,18688598
17.12745149489764,34783354
4.40430925,25231063
19.97,31312884
7.190502196777675,31344417
64.95,38741953
37.77769921542455,21735132
104.1796721505148,14366622
4.99,16385033
4.98786828,21762295
42.31999999999999,35402836
5.8107807,27396996
17.491048,27712970
5.7686175,25934909
37.13669156311883,29253947
4.99,22547400
4.063325431764307,31350259
14.98,27706162
6.02149,15408499
2.246398,14449767
53.04999999999999,24803171
17.737240800000002,20438553
7.108262108262108,27981426
128.28376490678048,31546150
11.432674005049789,18488567
11.912590494,29714016
5.8268115,27895659
5.000384792981375,37217214
8.232693196066785,18108745
57.92839091,17585403
14.148932350159884,28846203
7.619436504695793,36319685
5.87543888,15643582
56.69515669515669,27874752
19.106529176887665,25630895
35.82166071097127,38003814
34.36556343951956,25664958
5.0,30056693
1.99,34018098
26.399172473867598,37957423
4.602496249,19756672
26.77879862,29388658
5.956955217,30671322
19.99,40165055
69.1929311,21225061
8.71479631,22360778
8.179992623253145,19472438
26.55,29593128
37.821253,29644970
185.64,39188889
26.950000000000003,29129264
7.481259370314842,35864722
8.127605027713667,21048605
4.90943303,27133853
19.99,33512213
4.98743067682447,34002458
4.99,24460816
27.891805999999995,19988788
9.99,28407501
22.39785238,20434367
8.67460979,22571366
12.196990933354764,31563699
11.5745581,23692593
4.43309273,23752002
5.90988852,14613389
6.557161629434955,37190948
47.78231509,15020121
8.035426731078905,21286057
5.043957536825353,29418742
20.87,31670925
6.19037698,15093192
16.259999999999998,25300293
19.96,22463450
4.5918606,17946595
7.138769670958512,29502347
8.179992623253145,18435207
21.873259853554337,34692803
37.76167430509998,28838521
303.2715534045453,39949338
189.78466329677372,25216228
44.39354554967826,24214118
,29863677
26.67,38954795
4.43771372,20659192
5.507281,17398643
139.87080947783133,30265372
14.98,24495201
5.7686175,26042848
6.028849710270003,32650633
4.54312287,19591141
14.215383525,15212861
5.76515936,12628926
69.24131583621806,17694515
24.97,37407033
58.5247572,30556207
180.04873440528644,11893363
33.56006519743688,18052809
9.83165314,27716443
21.6935484,27742065
48.38975429049778,29681195
54.940000000000005,31216836
86.94999999999999,34036360
5.959617889709075,30860520
145.16000000000005,31698571
6.435162700339971,39271436
31.731838398813935,39596748
6.132752585833956,40240771
4.718236959,15995827
4.326718,27123986
12.04298,14947349
14.91,27855294
5.568646905618256,30516026
4.32549953,27192020
9.27609075,18533969
13.040249999908664,37070129
14.97,26762127
6.918784013310686,30584313
13.888563096223386,16458426
80.59457912052937,40325457
5.992141453831041,32474453
4.99,18315377
5.956252047554712,31850716
89.8532931,30057728
14.179820833578574,29569990
23.68973149,20424224
30.10624661889577,20312283
242.48,37429067
173.9721458270183,22704605
125.38765693201742,21828075
7.903092996,30922482
51.27653927,14099523
48.04922363847045,36405705
4.993659455097413,19328596
5.34,39053488
4.99,24152018
25.32807756,29248381
4.99,26569364
29.741752631535466,38917581
109.130628,29735222
31.78392055372525,21724713
253.9523574,31461947
9.82905414,29930216
5.834218916046759,35833534
8.680288319999999,17111120
5.122292516604584,32896411
0.5,29527486
61.93259800000001,13470703
21.16,32253653
14.278587076090693,31014022
141.19997874799662,15449623
12.942573402417962,32427165
6.1237588343504825,41596046
19.97,26704604
4.99,29660955
24.960155,15738227
5.36,35848254
148.46313317448772,35745628
137.0468295447888,28310418
20.15273,25637197
9.0008728,12909181
6.98,28192957
5.29,28014362
5.41,32579586
47.78628465,15522901
0.5,34515289
148.86999999999998,36225109
5.31,37014446
0.5,28908395
6.20296544,25696882
121.59229431845252,25905929
4.99,31891679
13.143897977387455,19917488
9.98,41622772
4.99751314,27556018
29.0679419525066,39444189
30.219982588897075,34919698
74.40328041000001,20140036
54.48519191703196,35916403
42.49154838,15411512
1.84479906,21168987
4.99,26840971
4.43060981,19504040
1.97825495,13427624
22.563993375000003,15065546
8.242824695436713,16204782
7.183990786063922,32877068
9.98,23293497
12.0506373,28695507
25.80957504034427,38451348
4.35267371,20036306
79.74775803739816,40551846
5.206955964258524,32490622
5.37,36079105
11.7510500219127,33561226
30.288091426360264,37501218
8.08424463345484,20423672
24.98,23954425
5.7991110736185,38370618
5.910852713178295,26726914
14.051425938049931,27329790
10.339898998689812,32858852
5.139613985128935,40691410
21.049732754316437,30341755
50.22639279,15425450
11.692754344367778,30796281
34.249267409999995,23741399
19.42,23838712
8.033861357126872,25336426
11.04928615274945,41659894
94.476151821559,32898596
5.52443781,31054778
36.18213535547723,35908698
28.92740866171178,31863826
5.24823096,16973373
5.913069059351328,37719373
10.74,13202730
133.25160915993246,18437369
42.76713084000001,16127180
4.27030054,22784116
11.322132943754566,41189820
31.38429814,19332161
18.004402411850233,33195848
21.31537977270515,41419567
8.232693196066785,14503932
4.97282264,30677141
10.25706234,28634235
5.8230783,27260376
4.99,28074668
72.48072676177026,26694967
6.100990341117496,40661464
4.99,28528619
11.910286055607935,30459423
8.125958,25238883
6.98,28972128
24.98,32725498
4.99,27018439
1.99,34018236
15.077108379057808,34521821
21.96,27953573
5.14,41643541
5.741379310344827,32296571
14.98,30409789
4.993851320561559,36885071
4.32549953,27430829
5.03078034,28419507
16.1,26851988
129.95999999999998,30188069
46.79825346467776,32527215
87.19198,29759763
5.291925278015074,41458828
41.78127498147574,34634337
4.99,26340445
6.118570289988351,41562719
6.655995731625984,37124984
6.1512909,29661944
27.73061469743699,37743569
4.731864,14537351
5.028635554523643,36357727
9.12752702,26827516
8.232693196066785,16861662
6.433250993448609,34790093
14.620817066368382,25507937
4.99,40303906
25.10349586016559,38312704
15.684381762587646,26742577
2.648907891216408,38665271
10.147522,14163739
23.93278088,30116355
115.15572525955056,31317806
2.7571873917561485,29266344
8.169667122901918,21898225
34.97,24383789
26.73,25535238
0.5,26227768
8.653204200012139,18867998
9.98,29336586
26.09127696,18246791
8.82305622,17198290
14.2905275,17874927
4.99,35150434
4.929201889,10906226
6.98,24760046
5.872652074,28866052
4.99,34013268
4.99,15692043
16.61164494866024,18394497
4.99,26039927
5.44,39206461
7.111136743756849,34990791
6.465889464594128,33432035
9.76083039,29335827
6.038275406951166,35632537
14.484636998,21291071
229.91000000000005,30394287
4.99,27385887
4.99,25176714
34.09627217872504,21064705
5.122191564840363,33756841
37.487965200000005,28077382
16.46538639213357,17916787
4.41817222,19376620
5.78930718127175,36783503
228.1592065643048,32748889
21.65904165663376,37550323
12.09313684491948,35373879
32.41270989336511,20053119
7.936369087285746,16557050
63.233002299107554,38637579
0.5,23872568
5.8924719,16273989
9.3289525,16453964
125.81419801593854,27706415
20.18,33980424
4.31680931,21240103
5.434065379569467,35541089
31.94294462868725,19015451
5.845833144514433,35675363
19.75466556,23817621
35.78660639422904,32794314
28.93,27593485
4.99751314,27685692
14.935042,30414251
4.99,37699432
4.7808190925,24861200
366.21960198338274,11221947
24.96,30296284
106.25972873593878,35678583
19.96,16228886
132.91579943000002,27308607
0.5,11719437
8.232693196066785,10625396
5.956139163395154,32861152
24.97,25037219
4.46911806,20042125
24.69807958820036,18441095
25.4502208630649,18881361
43.477481834714816,32910441
162.32502199000004,18762681
4.38582529,18344794
20.162580083887818,31843540
6.42221507451485,35697466
30.18228062738449,36653530
4.32377528,20596494
9.39,24405501
20.103794686877805,19826730
33.9638244,15700024
16.127475862353815,33601913
11.545324721904551,33330950
10.307147076196102,27534720
5.8200039,30364088
16.338052124764495,24312765
49.99,34582863
12.98778117259034,37373660
22.37,19452589
40.83695310864559,24136907
6.30962976,16809199
40.25553222590659,16892666
23.82428658999735,30749522
4.602496249,21075676
10.0766799,13648401
10.27871983212239,34858978
24.97,28387445
2.176280718430068,41761439
8.033861357126872,25464007
3.8203256,13503731
19.882688651988435,36742839
26.90959694,18335502
5.946063034766598,33443075
5.98531211750306,34162285
5.890547447,27650226
4.955762336968958,18438174
5.122191564840363,32658246
71.35862781144645,24469280
0.5,32261634
5.294291629695356,35272564
25.22935779816514,35362816
74.11026987891448,34950472
8.232693196066785,17565025
199.34034284484204,34397207
14.101110585398088,27688107
41.5516266,28265982
8.232693196066785,18197571
462.58254,29664405
21.52,29977412
17.1505712,24441151
6.30749524511897,33352018
4.602530247,17474083
148.03399467906098,26659869
5.09,32569581
5.883060635226178,38360636
2.537954061,16362723
5.08689275,31360402
2.5208286,30238393
14.620014458105338,34864498
4.35267371,20038031
34.52175661,22202377
22.134784000000003,28797466
4.44421989,18361538
13.52723056,20664597
5.838562161012443,37566791
39.158052124764495,20562523
17.705729051387305,32418287
114.59182449893576,13177614
353.85952299793047,37717671
40.5791303544055,23983451
4.40430925,24591640
68.2678058991375,19495921
129.84767857867587,27425631
34.81088216032614,31249680
55.59,35881857
6.246962157157736,33572174
5.78558192,24370104
159.5045337054322,35358975
19.99,24250895
4.99,27387842
209.5857134437352,27657172
4.573986,25590737
4.99,28957155
5.86825176,13445380
7.260029825773834,19023777
2.258990631610758,34895042
6.20134265,25701758
4.27030054,22879175
17.427132,30329036
10.4113819649511,10631353
24.59298,14854935
5.964149918522542,31595094
9.37713189,25219471
29.97,37056582
11.559021052689332,22277817
10.7995925,14590067
7.93766941118082,25652446
4.602496249,18184944
5.8924719,31218239
54.40457479233572,36852549
4.91582657,16118877
24.98,37690692
5.139613985128935,40765930
5.914673561732386,39185209
4.97960603,28507321
5.7948048,25995790
6.213865024044956,23895108
4.99,37761509
8.033861357126872,24475651
55.05,38366248
40.02412227456591,35000290
12.428694317537538,35587756
12.193265771378776,34922090
5.753124561,16296736
20.65133177095523,38891959
15.6272192,17851352
5.890856523310444,33762798
55.40226125754352,38726175
13.768708957405948,17637015
6.122511579399405,33054605
8.294837419524285,22231610
4.99,28171107
7.992952106359122,26113757
13.633437100000002,17512309
85.4121296112981,17799441
39.97,40882931
5.35,26867421
21.78603114,26091930
6.031086,13947562
11.97,27562366
4.99,29024246
64.96,40441745
28.454935622317592,29465915
8.26809162835011,21492942
23.15413499484036,17455936
4.99,24822744
4.6297257,17383095
27.446132664541043,22739795
5.043957536825353,33346153
7.067988668555241,33803669
4.99,40084624
17.11724200099058,18811234
20.3576925,29094902
9.790424,12462199
10.1670752,25873821
127.38883128091928,27825578
21.43,29685335
11.5670457,30167806
8.53721129170231,18649820
30.141026411037537,37428170
54.96,26137884
17.3827149,13661787
5.999999999999999,34397529
4.99,30674036
19.99,37846609
99.91999999999996,26108858
49.951027117619645,21905930
5.862253069941271,35142591
24.463067132462484,23922133
6.122601725371252,41128755
4.99,24089389
5.2944218,14325590
76.2134216,27877121
4.99,12389059
6.444324905863367,39518226
25.17,34773050
44.90797419824767,32168553
4.99,25500784
5.33,27570301
52.6724759103679,37886514
6.359773371104817,34345986
6.548595167814584,34193841
133.75,31629479
18.65,24104753
7.325932037666155,30774753
7.138769670958512,29826647
4.38665293,25939371
15.4362102,14370785
11.6891982,27644177
49.940000000000005,26173718
8.281126830684977,22377959
14.98,28063743
81.44999999999999,41507266
6.640053226879574,25935668
24.714577971358807,16383814
48.97,33047176
11.423010245945008,19345409
30.1764557,13809056
8.53721129170231,18584132
28.498574849788184,19934117
280.9693473,27505878
5.812688821752266,34276756
33.61889829850802,22676453
4.99,34570213
7.245009074410163,27838297
72.514614494,14603407
484.7500000000001,22506046
19.28922779,26222961
56.93000000000001,23713431
51.93,25125746
63.92,24739346
3.72,18896334
35.18878794315539,15557332
32.14668668239331,35601096
36.95,25179129
7.245009074410163,27127183
14.949099867706597,35371280
120.813032587417,19835470
26.24893154,26879220
4.602530247,26573757
7.718484145398298,26250676
4.99,23705266
0.5,32701716
42.43140679820149,37939092
5.344164172723386,41393531
4.31048706,22444820
17.1505712,24509645
10.98,27867001
5.8230783,27417236
4.99,31666348
61.7266,26309694
29.471928967436327,13944618
5.948640156029906,30940261
5.955494193129213,38775050
36.21825413755826,39594218
4.602428253,23246830
25.35358223403025,18535625
4.99,33029558
9.452352,13803191
4.32549953,24130306
60.06642761370762,32544787
12.215422276621789,41802908
68.939718,29567529
94.83840194042892,31449067
4.99,27262078
5.349024,25495126
5.47435167,18296402
61.22894,15153268
20.09709791,31405413
23.948473647540663,25479670
6.1077111383108935,39595552
6.028329856154607,41518329
8.84604622,17500234
11.37101811432413,19845337
6.567647426574624,20959756
33.69686145,18723052
81.74333921081588,30206515
5.8366935,26826987
5.8385601,27606135
18.776174646825357,16946624
85.56166650423722,27841609
4.90943303,27238296
8.242824695436713,22089378
33.39784081382585,35033111
58.42396498,24596539
9.88215171,29043428
6.1077111383108935,41600186
2.412057,26787726
48.7052172237414,19466550
6.913751298926221,29228670
8.080971659919028,20481839
5.816253146350234,37140831
23.840000000000003,32601091
4.40430925,25509754
25.655354,14474975
4.99,30154581
41.06447568138322,16256072
5.43,28438298
5.3851955608231865,38680520
1.9101628,13590211
15.40780995,31104711
64.292677831,28569996
59.913648,14036158
4.99751314,27319785
15.12810023555656,14220848
9.204992498,22641194
49.96,24395795
7.108262108262108,28736815
11.467836257309942,38671343
5.123100273994204,39542376
4.9161398,13719287
4.31851057,26344815
27.04,37505841
2.436066,13980958
4.560843867,24808875
41.2824668263229,21485306
4.99,26463794
4.99,37622911
4.99,30167139
6.11172356,30556506
11.071065022059043,26345919
5.843690248565966,37396223
5.956300427790112,19644064
87.86,26647196
4.78,25216688
16.12178903,25390154
5.7942383,13187734
7.277786852729097,27609723
204.97,33440982
42.79863965182897,41444384
10.13889464,29431852
28.50476102736978,16968497
6.095302619692864,37927109
5.0026548,30634729
4.54312287,21186191
5.561584848,16017677
5.7276,10719098
1.83733043,20042263
21.45538639213357,16571977
8.925959460000001,21060013
6.4353374,12564273
5.950574463472795,39840410
45.94695489715156,18635859
4.51314391,17921249
6.530033794832661,40455890
6.427728297027579,34798028
499.30779117864296,12416613
77.8343408791305,39500493
44.97,16941334
23.11135014,17848270
4.99,27918130
35.0768503,28971162
5.844592072852132,34876297
44.940000000000005,23867094
68.4704748,13375828
51.96,28938065
4.99,28095299
49.56036979249335,18528840
42.64,32785344
342.69397849057725,38356703
14.296208069987191,30902633
8.034456386104738,19722655
24.228571573370346,23715777
53.40856289535848,25749414
14.178528,13433167
144.86,26099267
13.943456518434704,19181649
24.950000000000003,24548078
13.35467406,26955902
5.828025477707007,36574042
32.867633421693085,41214453
56.3764530160426,38964409
8.242824695436713,18742395
5.78558192,24469418
4.48,17593292
2.7086659615968336,35447180
5.8735314,29707898
17.996801391665308,32814370
9.98,27519862
23.8,27147308
44.97,25317359
20.605387799999995,17683268
5.8924719,30916594
5.956300427790112,32372862
44.51775240930733,40269153
9.98,34258839
41.7017727,27990258
5.815677966101696,37202149
4.99,27353871
52.0805904,24700085
6.913751298926221,21879986
22.489944035883536,32630462
8.033861357126872,21741526
11.24281120480319,33286951
6.298768389999999,18588134
57.53694384218628,41428928
6.430619543155386,27738730
2.3933355112708266,37675006
21.04965741329378,25920534
6.36121239,28143530
11.471857291764676,34350011
2.16,29324005
4.44421989,18394658
91.92000000000002,36151371
19.52013896428184,32743921
89.92062803711194,26800813
6.031086,14024865
126.22568339727788,31551762
72.88770754340568,19845613
43.094753446810174,40349308
4.99,24201836
20.17746659468463,32008289
13.991389656825357,18402455
24.712591349738965,21965937
8.232693196066785,18052625
4.99,35872933
4.99,29620429
24.99,29601891
10.58,29360828
8.141621798009464,19600571
5.9784384188173805,40360072
8.033861357126872,24466635
1.85460223,21317084
8.034456386104738,19407693
5.9460543,31361023
8.68302413,18574495
5.377794911333847,34574514
6.540015285511519,32938593
254.9949362863657,25086853
21.97748134314425,18125374
4.99,26715575
9.98,28628324
31.97,36890821
8.115140673280209,24375302
20.79,31671500
19.67706719136377,39237971
4.813125,16363666
23.87655082112065,33529348
11.693290867443228,37311491
13.82983303665965,26500019
14.383778745368677,27224151
388.33,28383696
19.97,28516314
32.694075922763695,36622434
4.38072151,18156608
11.366099673470714,17684096
26.72096511,26094115
21.45652515563119,22659088
5.835291870699397,34539117
9.98,40482409
6.697986577181208,36032116
45.793780687397714,40960855
10.59,30908452
4.99,33087702
53.93000000000001,33523437
4.54312287,21630206
25.902003888927457,33458738
12.200693219571006,41438772
5.35,26733285
4.31462526,19888232
5.4,36781111
12.062172,13970516
5.43,29571278
28.63460547,19968042
4.994028878514818,34984765
9.41214573,31205980
7.150082963888499,28912788
8.13896591094438,20629706
16.086111564,26622333
6.799291456601717,35431333
16.37457418656838,11259253
44.064325158484834,34526030
8.242824695436713,22130732
8.26158940397351,19611795
358.84505884799995,18174180
5.5112505,25137131
14.484636998,17182466
11.91319762025983,34499143
8.111183355006501,20544514
9.0008728,14439877
4.87651758,19269601
116.668875054608,38572006
6.026621,31139441
7.270777448641938,31306628
,41834786
99.99,31532281
4.45102493,20184495
39.98,26400429
38.39439385,14686391
5.35,35542101
470.9738457090001,26090573
24.38535467324829,21598765
18.56387912,30364180
2.07020702070207,36055760
13.892295060000002,21150725
5.8385601,28951129
4.99,26347161
26.107302209163127,40338130
19.99,40562334
51.56778084,30182664
40.83984004805541,15353023
122.95129143035103,34685558
5.8230783,26349507
6.632857998,19406405
8.232693196066785,16862053
6.416023993144816,34959373
4.99,41670980
4.603040217,25944155
6.98,30333728
15.582001919927574,37764637
4.3694794,19508203
43.18,24082558
7.98196938698795,25997492
4.556517876,26256012
97.46859520538852,31749723
6.0848983553702585,40923434
26.342373998023497,41482932
53.31842405,17309219
4.726176,13458444
18.1,34956912
4.99,27101584
37.96616051262497,32408420
14.149943999999998,12620784
80.9198129,25136349
18.424594,30558461
21.081109674764814,30207297
4.99,34792899
5.429811416227157,36387167
16.46538639213357,18115369
82.90605504,25831800
8.232693196066785,16364172
25.86581635423532,41506990
145.9098639,25210386
5.9790732436472345,41155987
25.202654239957997,38135443
23.689279512,23725230
124.4933591385331,24187323
6.828479701268244,32095827
32.84913654,25815562
1.76272954,22704122
15.77446463140808,26890559
4.604929053,15919168
8.82052732,25445607
4.40219417,19346766
2.246398,13862094
8.232693196066785,17903493
180.0815230434511,30212242
5.273516760003246,41186393
16.169669019459874,20707423
4.96779249574708,38893017
25.58660409556314,37324026
19.60394356805244,34904265
27.15287129,26016789
4.99751314,27893083
8.232693196066785,17904321
7.013352073085031,30681488
5.01,30852999
6.072347333399858,31706207
10.120498973543494,31877833
16.15239287666917,19577732
4.43309273,25065394
10.59,37696672
4.99,25739823
20.3,36352506
133.26744361317398,23322454
17.274018892558175,32533379
10.14,38859897
10.21007871,25818552
5.719759529629385,35309295
7.804616548940464,35287767
0.5,17994044
24.714577971358807,16655306
85.15678292,10672316
6.150811993467074,33194031
8.788052535406742,31911919
16.178137651821864,20543916
286.0017879,25391074
4.99,31334987
6.078555020044142,36166758
4.3694794,19562851
69.1117113,24747764
6.396155899626268,33550623
5.956252047554712,30624011
7.02866399042186,24988183
5.1700275,31587573
8.033861357126872,24882728
11.91923577941815,32565832
2.892967472287843,31569472
306.24,36247787
24.31758688702206,20537453
8.232693196066785,16428779
111.83705867248848,35072579
14.3905935,16272402
11.80345292829156,29456393
31.28181304186287,33986220
11.934144200516748,32167955
2.5798791018998277,32039937
4.54312287,21387510
5.8366935,26665964
13.017494449036596,39311042
40.11495191282915,21112476
14.375279699198352,30761183
6.512227607263588,21328929
5.9460543,31038471
6.924246797362403,30302402
22.141779453864057,36762711
5.99,36111765
230.2130630670312,33199022
8.034456386104738,19838621
30.941055,27543552
10.137259258474728,37857741
16.08,38294488
4.97510556,24471051
25.15770378648716,34400749
50.64216772926069,25062013
4.726176,13088673
1.99,24176490
100.30122407962736,12550565
4.99,30461608
26.96,15964708
8.615331491712707,18569366
25.81900746026597,26827240
0.5,19330321
104.95,34739240
36.21868011993639,37669509
19.05201283526436,40761859
5.649985160156161,34893777
20.440327745,22372715
166.79462019,23772656
110.95999999999998,38425818
381.4169010989473,29900799
4.43309273,23371605
4.99,27242206
20.537386755349363,33605432
4.99,30969356
8.3008708,24750662
30.229425114600225,15473819
24.52846962855829,19192137
47.09955525,24544674
99.99,29327156
92.46510802158738,31614759
6.613668956047597,31915691
13.04,29479324
6.6697141512889,35478828
36.27897473468393,25731497
50.998802703,22134320
4.99,11591948
5.52069936,16041528
8.179992623253145,19460478
4.99,32790174
17.08246345370248,18830784
5.45,34508412
56.54860370437676,28463460
24.98,38569752
86.92999999999999,25982174
30.87476478204575,31497965
28.248780905273613,13000560
5.7832209,25406990
5.78558192,24838246
17.94,24385836
2.43219,14676593
8.760914249999999,19384026
2.030361749,20065861
6.4353374,13813012
13.18425108,22464738
5.29,36914258
14.85879017,23258146
10.627557255964716,40702450
4.962575421981211,36931646
4.982915,24432089
4.975876857099096,34532884
24.4514156,13584093
9.98,23842622
26.87927424,24771615
6.396155899626268,33516698
6.492521135920226,35432253
4.99,26795914
29.688079588200356,16381790
65.57915070576114,22169418
55.78280784,29396340
25.02449112876891,40128301
5.295192,13884473
42.5449138,27699975
5.989526511018983,33139820
2.481836175,14846494
4.54312287,20671750
33.18169399999999,13274904
1.9243224,16477010
33.91470227551437,35242480
41.179097982,11777512
6.588209414870216,41105617
2.0534815,30410226
6.774028456349599,35288618
4.99,37792720
5.956300427790112,41642230
9.965299745020223,22728893
3.1279668529824143,19713616
6.426649522584946,19162927
5.83030303030303,41798009
17.62841316826289,24390275
6.370307348718495,37749526
6.440860215053763,35036239
4.44578321,17339349
5.11,39301497
29.97,37793065
10.083837802770448,35889953
4.99,24101188
6.909682556167134,30384650
4.5991095,19459765
5.170301396716491,39709908
5.923449315,15635164
4.9675752813454,41095888
5.39,31155633
4.37014611,18616516
14.85725381635681,26546732
27.11032331303741,30346654
7.108707668286901,33149986
6.6109176854634,36555205
84.96424492944672,27025086
9.29119993,20379650
7.952191235059761,25847601
2.597826086956522,32748038
9.2049585,20966035
49.940000000000005,24358788
20.401064842702525,38110258
2.173311184939092,39780081
6.031086,13909221
5.7820131,25459913
11.531064692879632,22035236
7.226563631413395,32927530
24.153792563093383,26608050
56.046041276676384,37070796
5.39,27825118
4.43309273,23362221
6.98,28300252
33.43945107830459,35842596
19.3060122,13228996
25.02814096527302,30948081
11.629282708215149,33950156
11.9182278350377,39347497
25.00259768383588,17613371
29.97,41506300
80.56220963483577,10873911
42.25164688932132,29385254
12.504668981180965,36264232
24.98,38280757
5.447706867265227,33976629
16.48188477529202,16716279
24.437083,13625148
35.98,26798467
4.99,28237232
5.956300427790112,34098115
34.96,39968152
4.99,30851527
5.734154579773495,14298496
57.693649479477386,13556309
29.552989194262523,36637545
1.79673221,19960130
24.174344022,13357244
8.74367175,10724802
64.96,27621660
6.252316530763529,40124575
4.99,27740570
36.820241976,17190309
27.213191423605466,34970873
2.8432633233319047,16674258
5.947351316217095,31977170
5.58337142,14619093
4.99751314,27901409
34.249171487999995,20485933
29.97,38298651
194.76740164214348,36845350
4.7663602,24081063
5.560695738,27389452
203.8284941041494,30544684
36.22966674457987,16229208
294.36116230000005,27903111
44.79167689,18486819
9.99,26261371
4.24531041,18978030
4.99,30821466
4.24531041,18990404
4.54312287,20928499
50.51514999657948,40996505
30.2818511,28227434
108.3378888524757,19558389
11.550543981434757,21586322
4.99,13139089
82.18428534657423,32855034
2.030361749,17896777
22.36407546,23819070
4.5,17301537
53.20833249799999,14900820
57.10796000000001,13679313
4.43309273,23815298
5.662786447205161,41822320
124.0754766808656,31695673
5.9460543,31290344
5.1,33134645
13.502852,14471088
2.131952123222565,37675857
6.492521135920226,37435967
153.4343361521341,21734396
4.41621807,21932771
5.813214739517154,36190448
20.1659758709635,25981668
4.99,26263487
127.8176523,28776697
14.98,31280983
5.956252047554712,34339569
17.61143517,13963225
20.02966453663334,36539427
22.95175383056857,34632658
35.80518252522616,27396260
8.232693196066785,14578061
0.0,25390338
38.914936215153546,37683585
25.545735278458096,36121034
209.98000000000005,33011618
34.96,38532377
25.97560904821886,30724222
50.41473412751871,37600325
77.90644818590778,25359794
279.84000000000003,24880244
